189.190, 129.196, 8.333, 19.658 False
188.912, 129.198, 8.333, 19.691 False
188.634, 129.201, 8.333, 19.724 False
188.357, 129.204, 8.333, 19.757 False
188.079, 129.208, 8.333, 19.790 False
187.801, 129.211, 8.333, 19.823 False
187.523, 129.215, 8.333, 19.856 False
187.246, 129.218, 8.333, 19.889 False
186.968, 129.221, 8.333, 19.922 False
186.690, 129.225, 8.333, 19.955 False
186.412, 129.228, 8.333, 19.988 False
186.135, 129.231, 8.333, 20.021 False
185.857, 129.234, 8.333, 20.054 False
185.579, 129.238, 8.333, 20.087 False
185.302, 129.241, 8.333, 20.120 False
185.024, 129.245, 8.333, 20.153 False
184.746, 129.248, 8.333, 20.186 False
184.468, 129.251, 8.333, 20.219 False
184.191, 129.255, 8.333, 20.252 False
183.913, 129.258, 8.333, 20.285 False
183.635, 129.262, 8.333, 20.318 False
183.357, 129.265, 8.333, 20.351 False
183.080, 129.269, 8.333, 20.384 False
182.802, 129.272, 8.333, 20.417 False
182.524, 129.276, 8.333, 20.450 False
182.246, 129.279, 8.333, 20.483 False
181.969, 129.282, 8.333, 20.516 False
181.691, 129.286, 8.333, 20.549 False
181.413, 129.289, 8.333, 20.582 False
181.135, 129.293, 8.333, 20.615 False
180.858, 129.296, 8.333, 20.648 False
180.580, 129.300, 8.333, 20.681 False
180.302, 129.303, 8.333, 20.714 False
180.025, 129.307, 8.333, 20.747 False
179.747, 129.310, 8.333, 20.780 False
179.469, 129.314, 8.333, 20.813 False
179.191, 129.317, 8.333, 20.846 False
178.914, 129.321, 8.333, 20.879 False
178.636, 129.324, 8.333, 20.912 False
178.358, 129.327, 8.333, 20.945 False
178.080, 129.331, 8.333, 20.978 False
177.803, 129.334, 8.333, 21.011 False
177.525, 129.338, 8.333, 21.044 False
177.247, 129.341, 8.333, 21.077 False
176.969, 129.345, 8.333, 21.110 False
176.692, 129.348, 8.333, 21.143 False
176.414, 129.351, 8.333, 21.176 False
176.136, 129.355, 8.333, 21.209 False
175.859, 129.358, 8.333, 21.242 False
175.581, 129.362, 8.333, 21.275 False
175.303, 129.365, 8.330, 21.308 False
175.026, 129.368, 8.305, 21.341 False
174.751, 129.372, 8.246, 21.374 False
174.479, 129.375, 8.157, 21.407 False
174.211, 129.378, 8.043, 21.440 False
